fdc_id,description,protein_g,fat_g,carbs_g,calories_kcal,fiber_g,sodium_mg,saturated_fat_g
175015,"Pie, chocolate mousse, prepared from mix, no-bake type",3.5,15.4,29.6,260.0,,460.0,8.195
175017,"Pie, coconut cream, prepared from mix, no-bake type",2.8,17.6,28.5,276.0,0.5,329.0,8.934
175016,"Pie, coconut creme, commercially prepared",2.1,16.6,37.3,298.0,1.3,204.0,6.976
172782,"Pie, coconut custard, commercially prepared",5.9,13.2,30.2,260.0,1.8,335.0,5.854
172783,"Pie, egg custard, commercially prepared",5.5,11.6,20.8,210.0,1.6,275.0,2.349
173240,"Pie, fried pies, cherry",3.0,16.1,42.6,316.0,2.6,374.0,2.457
172784,"Pie, fried pies, fruit",3.0,16.1,42.6,316.0,2.6,333.0,2.457
175064,"Pie, fried pies, lemon",3.0,16.1,42.6,316.0,2.6,374.0,2.457
172785,"Pie, lemon meringue, commercially prepared",1.5,8.7,47.2,268.0,1.2,172.0,1.766
175018,"Pie, lemon meringue, prepared from recipe",3.8,12.9,39.1,285.0,,242.0,3.185
175019,"Pie, mince, prepared from recipe",2.6,10.8,48.0,289.0,2.6,254.0,2.682
175020,"Pie, peach",1.9,10.0,32.9,224.0,0.8,217.0,1.508
175021,"Pie, pecan, commercially prepared",4.5,16.69,59.61,407.0,2.1,275.0,2.654
172786,"Pie, pecan, prepared from recipe",4.9,22.2,52.2,412.0,,262.0,3.989
172787,"Pie, pumpkin, commercially prepared",3.9,9.75,34.83,243.0,1.8,239.0,1.988
172788,"Pie, pumpkin, prepared from recipe",4.5,9.3,26.4,204.0,,225.0,3.171
172789,"Pie, vanilla cream, prepared from recipe",4.8,14.4,32.6,278.0,0.6,260.0,4.03
172472,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",6.76,0.38,23.25,121.0,6.7,241.0,0.083
172437,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",6.76,0.38,23.25,121.0,6.7,5.0,0.083
172436,"Pigeon peas (red gram), mature seeds, raw",21.7,1.49,62.78,343.0,15.0,17.0,0.33
170517,"Pigeonpeas, immature seeds, cooked, boiled, drained, with salt",5.96,1.36,19.49,111.0,4.2,240.0,0.365
170430,"Pigeonpeas, immature seeds, cooked, boiled, drained, without salt",5.96,1.36,19.49,111.0,4.2,5.0,0.365
170025,"Pigeonpeas, immature seeds, raw",7.2,1.64,23.88,136.0,5.1,5.0,0.354
169004,"Piki bread, made from blue cornmeal (Hopi)",9.06,7.16,72.22,390.0,9.2,60.0,0.819
167512,"Pillsbury Golden Layer Buttermilk Biscuits, Artificial Flavor, refrigerated dough",5.88,13.24,41.18,307.0,1.2,1059.0,2.941
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",6.16,11.34,42.41,293.0,1.5,1066.0,4.07
173259,"Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",6.4,2.79,47.07,236.0,1.6,854.0,0.42
173260,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",3.82,21.26,60.75,450.0,1.7,326.0,8.73
167513,"Pillsbury, Cinnamon Rolls with Icing, refrigerated dough",4.34,11.27,53.42,330.0,1.4,780.0,3.25
173261,"Pillsbury, Crusty French Loaf, refrigerated dough",8.59,2.88,46.35,243.0,2.6,575.0,0.67
168559,"Pimento, canned",1.1,0.3,5.1,23.0,1.9,14.0,0.045
168187,"Pineapple juice, canned or bottled, unsweetened, with added ascorbic acid",0.36,0.12,12.87,53.0,0.2,2.0,0.008
169947,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",0.36,0.12,12.87,53.0,0.2,2.0,0.008
168205,"Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E",0.36,0.14,12.18,50.0,0.2,3.0,0.0
169128,"Pineapple juice, frozen concentrate, unsweetened, diluted with 3 volume water",0.4,0.03,12.67,51.0,0.2,1.0,0.002
169948,"Pineapple juice, frozen concentrate, unsweetened, undiluted",1.3,0.1,44.3,179.0,0.7,3.0,0.007
169945,"Pineapple, canned, extra heavy syrup pack, solids and liquids",0.34,0.11,21.5,83.0,0.8,1.0,0.009
169944,"Pineapple, canned, heavy syrup pack, solids and liquids",0.35,0.11,20.2,78.0,0.8,1.0,0.009
167767,"Pineapple, canned, juice pack, drained",0.51,0.11,15.56,60.0,1.3,1.0,0.008
169126,"Pineapple, canned, juice pack, solids and liquids",0.42,0.08,15.7,60.0,0.8,1.0,0.006
169127,"Pineapple, canned, light syrup pack, solids and liquids",0.36,0.12,13.45,52.0,0.8,1.0,0.009
169125,"Pineapple, canned, water pack, solids and liquids",0.43,0.09,8.3,32.0,0.8,1.0,0.006
169946,"Pineapple, frozen, chunks, sweetened",0.4,0.1,22.2,86.0,1.1,2.0,0.007
169124,"Pineapple, raw, all varieties",0.54,0.12,13.12,50.0,1.4,1.0,0.009
168194,"Pineapple, raw, extra sweet variety",0.53,0.11,13.5,51.0,1.4,1.0,
168193,"Pineapple, raw, traditional varieties",0.55,0.13,11.82,45.0,,1.0,
169821,"Pinon Nuts, roasted (Navajo)",7.41,34.08,51.06,541.0,43.4,310.0,3.21
169129,"Pitanga, (surinam-cherry), raw",0.8,0.4,7.49,33.0,,3.0,
168957,"Pizza rolls, frozen, unprepared",8.73,9.98,50.72,328.0,1.2,599.0,2.494
170317,"Pizza, cheese topping, regular crust, frozen, cooked",10.36,12.28,29.02,268.0,2.2,447.0,4.272
170714,"Pizza, cheese topping, rising crust, frozen, cooked",12.37,8.78,32.91,260.0,2.5,556.0,3.825
170373,"Pizza, cheese topping, thin crust, frozen, cooked",11.91,11.07,28.8,263.0,3.0,471.0,5.698
170715,"Pizza, meat and vegetable topping, regular crust, frozen, cooked",11.28,14.43,25.14,276.0,2.2,555.0,5.083
170716,"Pizza, meat and vegetable topping, rising crust, frozen, cooked",12.63,11.75,28.78,271.0,2.3,640.0,4.586
172095,"Pizza, meat topping, thick crust, frozen, cooked",11.76,11.52,30.76,274.0,2.3,690.0,4.283
172096,"Pizza, pepperoni topping, regular crust, frozen, cooked",14.38,13.13,24.69,274.0,2.0,590.0,4.827
168216,"Plantains, green, boiled",1.09,0.08,29.15,121.0,2.6,2.0,0.072
168199,"Plantains, green, fried",1.5,11.81,49.17,309.0,3.5,2.0,3.69
168215,"Plantains, green, raw",1.25,0.07,36.66,152.0,2.2,2.0,0.121
169131,"Plantains, yellow, baked",1.52,0.16,41.37,155.0,2.2,2.0,0.0
168200,"Plantains, yellow, fried, Latino restaurant",1.42,7.51,40.77,236.0,3.2,6.0,1.816
169130,"Plantains, yellow, raw",1.3,0.35,31.89,122.0,1.7,4.0,0.0
168183,"Plums, canned, heavy syrup, drained",0.44,0.14,23.12,89.0,1.5,19.0,0.011
169133,"Plums, canned, purple, extra heavy syrup pack, solids and liquids",0.36,0.1,26.31,101.0,1.0,19.0,0.008
169132,"Plums, canned, purple, heavy syrup pack, solids and liquids",0.36,0.1,23.24,89.0,0.9,19.0,0.008
169951,"Plums, canned, purple, juice pack, solids and liquids",0.51,0.02,15.15,58.0,0.9,1.0,0.002
169952,"Plums, canned, purple, light syrup pack, solids and liquids",0.37,0.1,16.28,63.0,0.9,20.0,0.008
169950,"Plums, canned, purple, water pack, solids and liquids",0.39,0.01,11.03,41.0,0.9,1.0,0.001
167752,"Plums, dried (prunes), stewed, with added sugar",1.09,0.22,32.88,124.0,3.8,2.0,0.017
167751,"Plums, dried (prunes), stewed, without added sugar",0.96,0.16,28.08,107.0,3.1,1.0,0.01
168162,"Plums, dried (prunes), uncooked",2.18,0.38,63.88,240.0,7.1,2.0,0.088
169949,"Plums, raw",0.7,0.28,11.42,46.0,1.4,0.0,0.017
169820,"Plums, wild (Northern Plains Indians)",0.43,0.17,21.95,91.0,6.0,4.0,
170431,Poi,0.38,0.14,27.23,112.0,0.4,12.0,0.029
170518,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt",2.3,0.4,3.1,20.0,1.5,254.0,
170433,"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",2.3,0.4,3.1,20.0,1.5,18.0,0.092
170432,"Pokeberry shoots, (poke), raw",2.6,0.4,3.7,23.0,1.7,23.0,
174577,"Polish sausage, pork",14.1,28.72,1.63,326.0,0.0,876.0,10.33
167787,"Pomegranate juice, bottled",0.15,0.29,13.13,54.0,0.1,9.0,0.077
169134,"Pomegranates, raw",1.67,1.17,18.7,83.0,4.0,3.0,0.12
168139,"Popcorn, microwave, low fat and sodium",12.6,9.5,73.39,429.0,14.2,490.0,1.415
173141,"Popcorn, microwave, regular (butter) flavor, made with palm oil",8.38,30.22,57.26,535.0,10.0,763.0,14.598
169685,"Popcorn, sugar syrup/caramel, fat-free",2.0,1.4,90.06,381.0,2.5,286.0,0.2
172792,"Popovers, dry mix, enriched",10.4,4.3,71.0,371.0,,906.0,0.983
175066,"Popovers, dry mix, unenriched",10.4,4.3,71.0,371.0,,906.0,0.983
168377,"Pork loin, fresh, backribs, bone-in, cooked-roasted, lean only",24.15,17.65,0.0,255.0,0.0,98.0,6.221
168376,"Pork loin, fresh, backribs, bone-in, raw, lean only",20.85,9.84,0.0,172.0,0.0,95.0,3.477
167698,"Pork sausage rice links, brown and serve, cooked",13.7,37.63,2.36,407.0,0.0,689.0,12.825
174578,"Pork sausage, link/patty, cooked, pan-fried",18.53,27.25,1.42,325.0,0.0,814.0,8.826
172971,"Pork sausage, link/patty, fully cooked, microwaved",15.12,41.66,0.62,438.0,0.0,990.0,13.557
173876,"Pork sausage, link/patty, fully cooked, unheated",13.46,37.25,0.69,392.0,0.0,810.0,12.129
171636,"Pork sausage, link/patty, reduced fat, cooked, pan-fried",20.94,20.32,0.15,267.0,0.0,698.0,6.034
171635,"Pork sausage, link/patty, reduced fat, unprepared",16.75,16.55,0.2,217.0,0.0,581.0,4.368
172934,"Pork sausage, link/patty, unprepared",15.39,24.8,0.93,288.0,0.0,739.0,7.57
173882,"Pork sausage, reduced sodium, cooked",9.41,22.35,8.13,271.0,0.0,294.0,8.235
169186,"Pork, Leg Cap Steak, boneless, separable lean and fat, raw",21.64,3.39,0.0,123.0,0.0,73.0,1.187
168370,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",31.11,2.56,0.0,156.0,0.0,43.0,0.791
168371,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",22.88,1.71,0.0,113.0,0.0,50.0,0.524
169188,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",28.47,4.49,0.0,162.0,0.0,54.0,1.325
169187,"Pork, Shoulder breast, boneless, separable lean and fat, raw",22.54,3.4,0.0,127.0,0.0,54.0,1.074
168369,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",21.65,3.91,0.0,128.0,0.0,50.0,1.012
168324,"Pork, bacon, rendered fat, cooked",0.07,99.5,0.0,898.0,0.0,27.0,31.991
167914,"Pork, cured, bacon, cooked, baked",35.73,43.27,1.35,548.0,0.0,2193.0,14.187
167712,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",37.04,41.78,1.43,541.0,0.0,1030.0,13.739
168321,"Pork, cured, bacon, cooked, microwaved",39.01,34.12,0.48,476.0,0.0,1783.0,11.644
168322,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",33.92,35.09,1.7,468.0,0.0,1684.0,11.964
168277,"Pork, cured, bacon, unprepared",13.66,37.13,0.0,393.0,0.0,751.0,12.615
168278,"Pork, cured, breakfast strips, raw or unheated",11.74,37.16,0.7,388.0,0.0,987.0,12.91
167870,"Pork, cured, feet, pickled",11.63,10.02,0.01,140.0,0.0,946.0,2.945
169164,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, heated, roasted",20.1,8.56,0.99,161.0,0.0,1101.0,2.897
168348,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated",13.99,12.5,0.8,172.0,0.0,1069.0,4.176
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",21.41,3.56,0.87,121.0,0.0,1150.0,1.254
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",15.43,3.48,0.67,95.0,0.0,1170.0,1.227
169165,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",18.62,13.37,1.35,200.0,0.0,988.0,4.371
168347,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated",16.65,11.02,0.66,167.0,0.0,964.0,3.607
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",20.92,4.43,1.2,128.0,0.0,1060.0,1.402
168336,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, unheated",18.65,1.87,0.71,91.0,0.0,1040.0,0.592
169166,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",20.8,8.73,1.54,166.0,0.0,1309.0,2.901
168346,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated",15.73,10.77,1.1,164.0,0.0,1011.0,3.554
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",22.04,4.3,1.48,131.0,0.0,1374.0,1.439
169151,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",17.38,2.29,1.23,95.0,0.0,1090.0,0.768
169167,"Pork, cured, ham -- water added, slice, boneless, separable lean and fat, heated, pan-broil",18.62,5.05,1.72,125.0,0.0,1212.0,1.717
168329,"Pork, cured, ham -- water added, slice, boneless, separable lean only, heated, pan-broil",18.82,4.09,1.75,119.0,0.0,1223.0,1.401
168349,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted",17.77,5.48,1.54,126.0,0.0,1181.0,1.787
168345,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",17.06,5.38,1.42,121.0,0.0,1126.0,1.889
169148,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",17.99,4.39,1.57,117.0,0.0,1193.0,1.424
169149,"Pork, cured, ham -- water added, whole, boneless, separable lean only, unheated",17.34,3.97,1.45,110.0,0.0,1141.0,1.428
168350,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted",19.46,11.48,1.15,186.0,0.0,1181.0,3.783
169163,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, unheated",16.09,12.13,1.35,179.0,0.0,990.0,3.984
168332,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",21.28,4.7,1.15,131.0,0.0,1267.0,1.536
169152,"Pork, cured, ham and water product, rump, bone-in, separable lean only, unheated",17.93,3.38,1.24,107.0,0.0,1070.0,1.105
168351,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted",18.17,17.29,1.42,234.0,0.0,945.0,5.715
169162,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, unheated",14.28,20.0,1.42,243.0,0.0,936.0,6.583
169150,"Pork, cured, ham and water product, shank, bone-in, separable lean only, heated, roasted",21.69,4.45,1.26,132.0,0.0,1045.0,1.471
169154,"Pork, cured, ham and water product, shank, bone-in, unheated, separable lean only",17.53,4.18,1.2,113.0,0.0,1090.0,1.384
168352,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",19.85,7.78,1.41,155.0,0.0,1188.0,2.586
169161,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",13.69,9.29,2.72,149.0,0.0,1099.0,3.076
168325,"Pork, cured, ham and water product, slice, bone-in, separable lean only, heated, pan-broil",20.9,3.63,1.35,122.0,0.0,1237.0,1.217
169153,"Pork, cured, ham and water product, slice, bone-in, separable lean only, unheated",14.47,3.78,2.82,103.0,0.0,1160.0,1.266
169168,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",15.08,5.13,4.69,124.0,0.0,1389.0,1.553
168326,"Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",15.09,5.06,4.69,123.0,0.0,1390.0,1.528
169169,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",13.88,5.46,4.61,123.0,0.0,1335.0,1.841
169160,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, unheated",14.05,4.99,4.21,117.0,0.0,1308.0,1.489
168327,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",13.88,5.46,4.61,123.0,0.0,1335.0,1.841
168328,"Pork, cured, ham and water product, whole, boneless, separable lean only, unheated",14.07,4.86,4.22,116.0,0.0,1310.0,1.447
169170,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, heated, roasted",22.47,9.39,0.6,177.0,0.0,841.0,3.116
168344,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",19.7,13.26,0.43,200.0,0.0,838.0,4.373
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",24.14,4.25,0.48,137.0,0.0,861.0,1.418
168337,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",22.71,3.47,0.43,122.0,0.0,893.0,1.16
169171,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, heated, roasted",22.88,10.93,0.33,191.0,0.0,801.0,3.545
168343,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",22.35,11.11,0.32,191.0,0.0,779.0,3.614
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",24.95,4.97,0.34,145.0,0.0,820.0,1.564
168338,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, unheated",25.11,3.33,0.3,130.0,0.0,809.0,1.048
169172,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, heated, pan-broil",26.18,8.28,0.17,180.0,0.0,821.0,2.427
168342,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",22.82,7.4,0.17,159.0,0.0,839.0,2.236
168330,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil",27.75,4.38,0.0,150.0,0.0,835.0,1.11
168339,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",24.34,2.87,0.0,123.0,0.0,861.0,0.726
168353,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",20.89,3.4,1.04,118.0,0.0,1160.0,1.054
168333,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",20.95,3.16,1.05,116.0,0.0,1163.0,0.975
168354,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",22.18,5.1,1.06,139.0,0.0,977.0,0.95
168341,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, unheated",18.66,5.75,1.18,129.0,0.0,881.0,1.833
168340,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated",19.25,3.26,1.22,109.0,0.0,895.0,1.009
168331,"Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted",22.56,3.78,1.08,126.0,0.0,986.0,0.493
168355,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",20.54,3.13,0.84,114.0,0.0,1179.0,1.084
169159,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, unheated",19.38,3.43,1.02,112.0,0.0,1096.0,1.005
168334,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",20.57,3.01,0.84,113.0,0.0,1180.0,1.044
168335,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",19.44,3.21,1.03,111.0,0.0,1098.0,0.934
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",20.93,5.53,1.5,145.0,0.0,1203.0,1.81
168296,"Pork, cured, ham, boneless, extra lean and regular, roasted",21.97,7.66,0.5,165.0,0.0,1385.0,2.61
168295,"Pork, cured, ham, boneless, extra lean and regular, unheated",18.26,8.39,2.28,162.0,0.0,1278.0,2.7
168111,"Pork, cured, ham, boneless, low sodium, extra lean (approximately 5% fat), roasted",20.9,5.5,1.5,145.0,0.0,969.0,1.801
169906,"Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted",22.0,7.7,0.5,165.0,0.0,969.0,2.624
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",22.62,9.02,0.0,178.0,0.0,1500.0,3.12
168282,"Pork, cured, ham, center slice, country-style, separable lean only, raw",27.8,8.32,0.3,195.0,0.0,2695.0,2.78
168283,"Pork, cured, ham, center slice, separable lean and fat, unheated",20.17,12.9,0.05,203.0,0.0,1386.0,4.572
168280,"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",21.16,4.88,0.52,136.0,0.0,1135.0,1.6
168279,"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",18.49,4.56,0.0,120.0,0.0,1255.0,1.51
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",20.94,8.43,0.49,167.0,0.0,1068.0,2.81
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",17.97,7.46,0.0,144.0,0.0,1276.0,2.45
168110,"Pork, cured, ham, low sodium, lean and fat, cooked",22.3,8.3,0.3,172.0,0.0,969.0,2.781
167873,"Pork, cured, ham, patties, unheated",12.78,28.19,1.69,315.0,0.0,1088.0,10.13
168281,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",20.53,15.2,0.42,226.0,0.0,941.0,5.04
168356,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted",23.95,8.88,0.64,177.0,0.0,826.0,2.85
168367,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",22.27,9.38,0.52,176.0,0.0,722.0,3.008
169173,"Pork, cured, ham, rump, bone-in, separable lean only, heated, roasted",26.02,3.07,0.68,132.0,0.0,846.0,0.917
169174,"Pork, cured, ham, rump, bone-in, separable lean only, unheated",24.46,2.92,0.32,125.0,0.0,737.0,0.874
169155,"Pork, cured, ham, separable fat, boneless, heated",8.77,51.57,2.0,507.0,0.0,677.0,17.048
169156,"Pork, cured, ham, separable fat, boneless, unheated",7.5,53.0,1.87,515.0,0.0,616.0,17.433
168357,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",24.39,9.35,0.64,191.0,0.0,810.0,3.018
168358,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",21.61,9.85,0.41,177.0,0.0,816.0,3.18
169175,"Pork, cured, ham, shank, bone-in, separable lean only, heated, roasted",26.49,3.68,0.68,139.0,0.0,828.0,1.134
169176,"Pork, cured, ham, shank, bone-in, separable lean only, unheated",23.79,3.19,0.18,125.0,0.0,846.0,0.981
168359,"Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil",25.48,8.48,0.7,181.0,0.0,852.0,2.75
169177,"Pork, cured, ham, slice, bone-in, separable lean and fat, unheated",22.45,9.17,0.21,173.0,0.0,744.0,2.945
169158,"Pork, cured, ham, slice, bone-in, separable lean only, heated, pan-broil",27.18,4.09,0.74,148.0,0.0,870.0,1.253
168360,"Pork, cured, ham, slice, bone-in, separable lean only, unheated",24.36,3.59,0.0,130.0,0.0,760.0,1.099
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",19.56,4.25,0.0,122.0,0.0,1269.0,1.44
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",18.49,18.52,0.06,246.0,0.0,1284.0,6.62
168284,"Pork, cured, ham, whole, separable lean only, roasted",25.05,5.5,0.0,157.0,0.0,1327.0,1.84
167876,"Pork, cured, ham, whole, separable lean only, unheated",22.32,5.71,0.05,147.0,0.0,1516.0,1.92
168287,"Pork, cured, salt pork, raw",5.05,80.5,0.0,748.0,0.0,2684.0,29.38
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",7.64,61.86,0.0,591.0,0.0,624.0,22.69
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",5.68,61.41,0.09,579.0,0.0,505.0,22.52
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",20.43,21.35,0.0,280.0,0.0,1072.0,7.67
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",24.94,7.04,0.0,170.0,0.0,1231.0,2.36
168289,"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",17.28,23.48,0.37,287.0,0.0,973.0,8.38
168288,"Pork, cured, shoulder, blade roll, separable lean and fat, unheated",16.47,21.98,0.0,269.0,0.0,1250.0,7.939
167811,"Pork, fresh, backfat, raw",2.92,88.69,0.0,812.0,0.0,11.0,32.21
168300,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",23.01,21.51,0.0,292.0,0.0,94.0,7.8
168299,"Pork, fresh, backribs, separable lean and fat, raw",19.07,16.33,0.0,224.0,0.0,87.0,5.783
167812,"Pork, fresh, belly, raw",9.34,53.01,0.0,518.0,0.0,32.0,19.33
168380,"Pork, fresh, blade, (chops), boneless, separable lean and fat, cooked, broiled",24.73,11.13,0.83,202.0,0.0,58.0,3.28
168219,"Pork, fresh, carcass, separable lean and fat, raw",13.91,35.07,0.0,376.0,0.0,42.0,12.44
168218,"Pork, fresh, composite of separable fat, with added solution, cooked",10.06,60.42,0.32,585.0,0.0,125.0,21.382
169179,"Pork, fresh, composite of separable fat, with added solution, raw",9.27,52.33,0.0,508.0,0.0,81.0,18.488
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",18.22,14.79,0.0,211.0,0.0,57.0,4.918
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",27.51,9.21,0.0,201.0,0.0,55.0,3.092
168220,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",21.2,4.86,0.0,134.0,0.0,59.0,1.625
168297,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",26.36,13.89,0.0,238.0,0.0,57.0,4.893
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",18.95,14.95,0.0,216.0,0.0,55.0,5.28
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",26.07,13.66,0.0,235.0,0.0,55.0,4.703
168316,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",20.08,10.14,0.0,177.0,0.0,54.0,3.106
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",29.47,9.44,0.0,211.0,0.0,57.0,3.34
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",21.23,5.88,0.0,144.0,0.0,54.0,2.03
168361,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",20.39,2.09,0.0,106.0,0.0,243.0,0.671
167903,"Pork, fresh, ground, cooked",25.69,20.77,0.0,297.0,0.0,73.0,7.72
167902,"Pork, fresh, ground, raw",16.88,21.19,0.0,263.0,0.0,56.0,7.87
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",27.03,10.32,0.0,209.0,0.0,77.0,3.369
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",20.27,10.63,0.0,182.0,0.0,73.0,3.526
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",28.86,4.62,0.0,165.0,0.0,80.0,1.451
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",21.81,2.93,0.0,120.0,0.0,76.0,0.947
168227,"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",25.96,13.42,0.0,232.0,0.0,81.0,4.609
168226,"Pork, fresh, leg (ham), shank half, separable lean and fat, raw",19.87,11.96,0.0,193.0,0.0,84.0,3.942
168229,"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",28.69,5.83,0.0,175.0,0.0,84.0,1.837
168228,"Pork, fresh, leg (ham), shank half, separable lean only, raw",21.66,2.95,0.0,119.0,0.0,90.0,0.917
